id,size,loc,branch_yn,crown_yn,fruit_yn,gnarl_yn,root_yn
나무_11_여_03734.jpg,middle,center,y,y,y,n,y
나무_11_여_03823.jpg,middle,center,y,y,y,n,y
나무_11_여_03928.jpg,big,center,y,y,y,n,y
나무_11_여_03945.jpg,middle,center,y,y,y,n,y
나무_11_여_03951.jpg,middle,center,y,y,y,n,y
나무_11_여_03977.jpg,small,center,y,y,y,n,y
나무_11_여_04108.jpg,middle,center,y,y,y,n,y
나무_11_여_04173.jpg,middle,left,y,y,y,y,y
나무_11_여_04189.jpg,big,center,y,y,y,n,y
나무_11_여_04195.jpg,middle,left,y,y,y,n,y
나무_11_여_04268.jpg,middle,right,y,y,y,y,y
나무_11_여_04296.jpg,middle,center,y,y,y,n,y
나무_11_여_04351.jpg,middle,center,y,y,y,n,y
나무_11_여_04383.jpg,middle,center,y,y,y,y,y
나무_11_여_04585.jpg,big,center,y,y,y,n,y
나무_11_여_04695.jpg,middle,center,y,y,y,n,y
나무_11_여_04824.jpg,big,center,y,y,y,y,y
나무_11_여_04850.jpg,middle,left,y,y,y,n,y
나무_11_여_04865.jpg,middle,center,y,y,y,n,y
나무_11_여_04885.jpg,middle,left,y,y,y,n,y
나무_11_여_04955.jpg,middle,left,y,y,y,n,y
나무_11_여_05054.jpg,middle,center,y,y,y,n,y
나무_11_여_05077.jpg,middle,center,y,y,y,n,y
나무_11_여_05132.jpg,middle,left,y,y,y,y,y
나무_11_여_05175.jpg,big,center,y,y,y,n,y
나무_11_여_05223.jpg,middle,left,y,y,y,n,y
나무_11_여_05351.jpg,middle,center,y,y,y,y,y
나무_11_여_05470.jpg,middle,center,y,y,y,n,y
나무_11_여_05497.jpg,big,center,y,y,y,y,y
나무_11_여_05694.jpg,middle,center,y,y,y,n,y
나무_11_여_05778.jpg,big,center,y,y,y,y,y
나무_11_여_05802.jpg,middle,center,y,y,y,y,y
나무_11_여_05964.jpg,middle,center,n,y,y,n,y
나무_11_여_05974.jpg,big,center,y,y,y,y,y
나무_11_여_06107.jpg,middle,center,y,y,y,y,y
나무_11_여_06111.jpg,big,center,y,y,y,n,y
나무_11_여_06155.jpg,middle,center,y,y,y,n,y
나무_11_여_06325.jpg,small,center,y,y,y,n,y
나무_11_여_06469.jpg,middle,center,y,y,n,n,y
나무_11_여_06679.jpg,middle,center,y,y,y,y,y
나무_11_여_06695.jpg,big,center,y,y,y,n,y
나무_11_여_06925.jpg,big,center,y,y,y,y,y
나무_11_여_06966.jpg,middle,left,y,y,y,n,y
나무_11_여_07031.jpg,middle,center,y,y,y,n,y
나무_11_여_07100.jpg,big,center,y,y,y,y,n
나무_11_여_07308.jpg,middle,center,y,y,y,y,y
나무_11_여_07366.jpg,big,center,y,y,y,y,y
나무_11_여_07484.jpg,big,center,y,y,y,n,y
나무_11_여_07673.jpg,middle,center,y,y,y,n,y
나무_11_여_07729.jpg,middle,center,y,y,y,n,y
나무_11_여_07733.jpg,middle,center,y,y,y,y,y
나무_11_여_07926.jpg,middle,center,y,y,y,y,y
나무_11_여_08029.jpg,middle,center,y,y,y,y,y
나무_11_여_08150.jpg,middle,center,y,y,y,y,y
나무_11_여_08305.jpg,big,center,y,y,y,n,y
나무_11_여_08492.jpg,middle,center,y,y,y,n,y
나무_11_여_08511.jpg,small,left,y,y,y,y,y
나무_11_여_08543.jpg,middle,center,y,y,y,n,y
나무_11_여_08554.jpg,middle,center,y,y,y,n,y
나무_11_여_08656.jpg,big,center,y,y,n,y,y
나무_11_여_08774.jpg,middle,center,y,y,y,n,y
나무_11_여_08847.jpg,middle,left,y,y,y,n,y
나무_11_여_08867.jpg,big,center,y,y,n,n,y
나무_11_여_08877.jpg,middle,center,y,y,y,n,y
나무_11_여_08896.jpg,big,center,y,y,y,n,y
나무_11_여_08978.jpg,middle,center,y,y,y,n,y
나무_11_여_09041.jpg,middle,center,y,y,y,y,y
나무_11_여_09076.jpg,middle,center,y,y,y,y,y
나무_11_여_09125.jpg,middle,right,y,y,y,n,y
나무_11_여_09144.jpg,big,center,y,y,y,n,y
나무_11_여_09151.jpg,middle,center,y,y,n,n,y
나무_11_여_09152.jpg,middle,center,y,y,y,n,y
나무_11_여_09161.jpg,middle,center,y,y,y,n,y
나무_11_여_09212.jpg,middle,center,y,y,y,y,y
나무_11_여_09236.jpg,middle,center,y,y,y,y,y
나무_11_여_09377.jpg,middle,left,y,y,y,n,y
나무_11_여_09404.jpg,middle,right,y,y,y,n,y
나무_11_여_09430.jpg,middle,center,y,y,y,n,y
나무_11_여_09493.jpg,middle,left,y,y,y,n,y
나무_11_여_09528.jpg,middle,left,y,y,y,y,y
나무_11_여_09546.jpg,middle,center,y,y,y,y,y
나무_11_여_09567.jpg,middle,center,y,y,y,y,y
나무_11_여_09601.jpg,big,center,y,y,y,y,y
나무_11_여_09667.jpg,middle,center,y,n,y,n,y
나무_11_여_09704.jpg,middle,center,y,y,y,n,y
나무_11_여_09712.jpg,big,center,y,y,y,n,y
나무_11_여_09736.jpg,big,center,y,y,y,n,y
나무_11_여_09803.jpg,big,center,y,y,y,n,y
나무_11_여_09822.jpg,big,center,y,y,y,n,y
나무_11_여_09887.jpg,middle,center,y,y,y,n,y
나무_11_여_09901.jpg,middle,left,y,y,n,y,y
나무_11_여_09971.jpg,big,center,y,y,y,n,y
나무_11_여_10033.jpg,middle,center,y,y,y,y,y
나무_11_여_10119.jpg,middle,center,y,y,y,n,y
나무_11_여_10127.jpg,middle,center,y,y,y,y,y
나무_11_여_10142.jpg,middle,center,y,y,y,y,y
나무_11_여_10189.jpg,big,center,y,y,y,y,y
나무_11_여_10298.jpg,big,center,y,y,y,n,y
나무_11_여_10328.jpg,big,center,y,y,y,n,y
나무_11_여_10408.jpg,middle,center,y,y,y,y,y
나무_11_여_10437.jpg,small,left,y,y,y,n,y
나무_11_여_10465.jpg,middle,center,y,y,y,n,y
나무_11_여_10498.jpg,big,center,y,y,y,y,y
나무_11_여_10545.jpg,big,center,y,y,y,n,y
나무_11_여_10626.jpg,middle,center,y,y,y,n,y
나무_11_여_10633.jpg,middle,center,y,y,y,n,y
나무_11_여_10771.jpg,big,center,y,y,y,n,y
나무_11_여_10829.jpg,middle,center,y,y,y,n,y
나무_11_여_10938.jpg,middle,left,y,y,y,n,y
나무_11_여_10964.jpg,middle,center,y,y,y,n,y
나무_11_여_11028.jpg,middle,right,y,y,y,n,y
나무_11_여_11089.jpg,middle,left,y,y,y,n,y
나무_11_여_11107.jpg,big,center,y,y,y,y,y
나무_11_여_11155.jpg,big,center,y,y,y,y,y
나무_11_여_11178.jpg,middle,center,y,y,y,y,y
나무_11_여_11350.jpg,middle,left,y,y,y,n,y
나무_11_여_11419.jpg,middle,center,y,y,y,n,y
나무_11_여_11422.jpg,big,center,y,y,y,n,y
나무_11_여_11500.jpg,middle,center,y,y,y,n,y
나무_11_여_11584.jpg,middle,center,y,y,y,n,y
나무_11_여_11692.jpg,middle,left,y,y,y,n,y
나무_11_여_11813.jpg,big,center,y,y,y,y,y
나무_11_여_11826.jpg,big,center,y,y,y,y,y
나무_11_여_11861.jpg,big,center,y,y,y,n,y
나무_11_여_11980.jpg,middle,center,y,y,y,n,y
나무_11_여_12010.jpg,big,center,y,y,y,n,y
나무_11_여_12023.jpg,middle,right,y,y,y,n,y
나무_11_여_12033.jpg,middle,left,y,y,y,y,y
나무_11_여_12046.jpg,middle,center,y,y,y,y,y
나무_11_여_12073.jpg,middle,center,y,y,y,y,y
나무_11_여_12103.jpg,middle,center,y,y,y,y,y
나무_11_여_12131.jpg,big,center,y,y,y,n,y
나무_11_여_12157.jpg,middle,center,y,y,y,n,y
나무_11_여_12247.jpg,middle,center,y,y,y,n,y
나무_11_여_12260.jpg,middle,center,y,y,y,n,y
나무_11_여_12381.jpg,big,center,y,y,y,y,y
나무_11_여_12429.jpg,middle,center,y,y,y,n,y
나무_11_여_12455.jpg,middle,center,y,y,n,n,y
나무_11_여_12564.jpg,big,center,y,y,y,n,y
나무_11_여_12692.jpg,middle,center,y,y,y,n,y
나무_11_여_12768.jpg,middle,center,y,y,y,n,y
나무_11_여_12801.jpg,middle,center,y,y,y,n,y
나무_11_여_12810.jpg,big,center,y,y,n,y,y
나무_11_여_12818.jpg,middle,center,y,y,y,y,y
나무_11_여_12833.jpg,big,center,y,y,y,n,y
나무_11_여_12842.jpg,middle,center,y,y,y,n,y
나무_11_여_12845.jpg,middle,left,y,y,y,y,y
나무_11_여_12864.jpg,big,right,y,y,y,y,y
나무_11_여_12873.jpg,middle,center,y,y,y,y,y
나무_11_여_13097.jpg,middle,center,y,y,y,y,y
나무_11_여_13157.jpg,middle,left,y,y,y,y,y
나무_11_여_13298.jpg,small,left,y,y,y,n,y
나무_11_여_13391.jpg,middle,center,y,y,y,n,y
나무_11_여_13405.jpg,middle,center,y,y,y,n,y
나무_11_여_13455.jpg,big,left,y,y,y,n,y
나무_11_여_13460.jpg,middle,center,y,y,y,n,y
나무_11_여_13524.jpg,middle,right,y,y,y,y,y
나무_11_여_13775.jpg,big,center,y,y,y,n,y
나무_11_여_13809.jpg,big,center,y,y,y,n,y
나무_11_여_13885.jpg,big,center,y,y,y,n,y
나무_11_여_13980.jpg,middle,left,y,y,y,n,y
나무_11_남_00015.jpg,big,center,y,y,y,n,y
나무_11_남_00036.jpg,middle,center,y,y,y,n,y
나무_11_남_00131.jpg,middle,left,y,y,y,n,y
나무_11_남_00150.jpg,big,center,y,y,y,y,y
나무_11_남_00189.jpg,middle,center,y,y,y,y,y
나무_11_남_00247.jpg,middle,center,y,y,y,n,y
나무_11_남_00342.jpg,middle,center,y,y,y,n,y
나무_11_남_00344.jpg,big,center,y,y,y,n,y
나무_11_남_00359.jpg,small,left,y,y,y,n,y
나무_11_남_00384.jpg,middle,center,y,y,y,y,y
나무_11_남_00444.jpg,middle,center,y,y,n,n,y
나무_11_남_00557.jpg,middle,left,y,y,y,n,y
나무_11_남_00607.jpg,middle,center,y,y,y,n,y
나무_11_남_00788.jpg,middle,center,y,y,y,n,y
나무_11_남_00865.jpg,middle,center,y,y,y,n,y
나무_11_남_00884.jpg,middle,left,y,y,y,n,y
나무_11_남_00887.jpg,middle,center,y,y,y,y,y
나무_11_남_00952.jpg,middle,left,y,y,y,n,y
나무_11_남_00964.jpg,big,center,y,y,y,y,y
나무_11_남_01005.jpg,big,center,y,y,y,y,y
나무_11_남_01019.jpg,big,center,y,y,y,n,y
나무_11_남_01023.jpg,middle,center,y,y,y,y,y
나무_11_남_01145.jpg,big,center,y,y,y,y,y
나무_11_남_01417.jpg,middle,center,y,y,y,n,y
나무_11_남_01486.jpg,middle,center,y,y,y,n,y
나무_11_남_01527.jpg,big,center,y,y,y,n,y
나무_11_남_01600.jpg,middle,center,y,y,y,n,y
나무_11_남_01697.jpg,middle,left,y,y,y,y,y
나무_11_남_01722.jpg,middle,center,y,y,y,n,y
나무_11_남_01828.jpg,middle,center,y,y,y,n,y
나무_11_남_01902.jpg,middle,center,y,y,y,n,y
나무_11_남_02178.jpg,big,center,y,y,y,n,y
나무_11_남_02261.jpg,middle,right,y,y,y,n,y
나무_11_남_02356.jpg,big,center,y,y,y,n,y
나무_11_남_02437.jpg,middle,center,y,y,y,n,y
나무_11_남_02522.jpg,big,center,y,y,y,n,y
나무_11_남_02572.jpg,middle,center,y,y,y,n,y
나무_11_남_02579.jpg,middle,center,y,y,y,n,y
나무_11_남_02591.jpg,middle,left,y,y,y,n,y
나무_11_남_02616.jpg,middle,center,y,y,y,n,y
나무_11_남_02754.jpg,middle,center,y,y,y,n,y
나무_11_남_02772.jpg,big,center,y,y,y,y,n
나무_11_남_02817.jpg,middle,center,y,y,y,n,y
나무_11_남_02878.jpg,big,center,y,y,y,y,y
나무_11_남_02891.jpg,big,center,y,y,y,n,y
나무_11_남_02921.jpg,middle,center,y,y,y,n,y
나무_11_남_02998.jpg,middle,center,y,y,y,n,y
나무_11_남_03027.jpg,big,center,y,y,y,n,y
나무_11_남_03094.jpg,middle,center,y,y,y,n,y
나무_11_남_03133.jpg,middle,center,y,n,y,y,y
나무_11_남_03254.jpg,big,center,y,y,y,n,y
나무_11_남_03281.jpg,middle,center,y,y,y,y,y
나무_11_남_03346.jpg,middle,center,y,y,y,y,y
나무_11_남_03361.jpg,big,center,y,y,y,y,y
나무_11_남_03383.jpg,small,right,y,y,y,n,y
나무_11_남_03419.jpg,small,left,y,y,y,n,y
나무_11_남_03549.jpg,big,center,y,y,y,n,y
나무_11_남_03637.jpg,big,center,y,y,y,n,y
나무_11_남_03722.jpg,small,center,y,y,y,y,y
나무_11_남_03736.jpg,middle,center,y,y,y,n,y
나무_11_남_03777.jpg,middle,center,y,y,y,n,y
나무_11_남_03802.jpg,big,center,y,y,y,y,y
나무_11_남_03815.jpg,big,center,y,y,y,y,y
나무_11_남_03848.jpg,big,center,y,y,y,y,y
나무_11_남_03903.jpg,middle,center,y,y,y,n,y
나무_11_남_03930.jpg,big,center,y,y,y,n,y
나무_11_남_03940.jpg,middle,center,y,y,y,n,y
나무_11_남_03943.jpg,big,center,y,y,y,n,y
나무_11_남_03952.jpg,middle,left,y,y,y,n,y
나무_11_남_04028.jpg,middle,center,y,y,y,n,y
나무_11_남_04044.jpg,middle,center,y,y,y,n,y
나무_11_남_04109.jpg,big,center,y,y,y,n,y
나무_11_남_04301.jpg,big,center,y,y,y,n,y
나무_11_남_04307.jpg,middle,center,y,y,y,y,y
나무_11_남_04401.jpg,middle,center,y,y,y,n,y
나무_11_남_04410.jpg,middle,center,y,y,y,n,y
나무_11_남_04440.jpg,middle,center,y,y,y,n,y
나무_11_남_04572.jpg,middle,center,y,y,y,n,y
나무_11_남_04607.jpg,big,center,y,y,y,y,y
나무_11_남_04620.jpg,middle,center,y,y,n,n,y
나무_11_남_04628.jpg,big,center,y,y,y,n,y
나무_11_남_04697.jpg,middle,center,y,y,y,n,y
나무_11_남_04729.jpg,middle,center,y,y,y,n,y
나무_11_남_04921.jpg,small,center,y,y,y,y,y
나무_11_남_05023.jpg,middle,center,y,y,y,n,y
나무_11_남_05071.jpg,middle,center,y,y,y,n,y
나무_11_남_05135.jpg,big,center,y,y,y,n,y
나무_11_남_05239.jpg,small,left,y,y,n,y,y
나무_11_남_05396.jpg,big,center,y,y,y,y,y
나무_11_남_05510.jpg,middle,center,y,y,y,n,y
나무_11_남_05645.jpg,middle,center,y,y,y,n,y
나무_11_남_05949.jpg,big,center,y,y,y,n,y
나무_11_남_06005.jpg,big,center,y,y,y,y,y
나무_11_남_06080.jpg,small,left,y,y,y,n,y
나무_11_남_06096.jpg,middle,left,y,y,n,n,y
나무_11_남_06142.jpg,middle,center,y,y,y,n,y
나무_11_남_06173.jpg,middle,center,y,y,y,n,y
나무_11_남_06324.jpg,middle,center,y,y,y,y,y
나무_11_남_06339.jpg,big,center,y,y,y,y,y
나무_11_남_06436.jpg,middle,center,y,y,y,y,y
나무_11_남_06457.jpg,middle,center,y,y,y,n,y
나무_11_남_06502.jpg,big,center,y,y,y,n,y
나무_11_남_06510.jpg,middle,left,y,y,y,n,y
나무_11_남_06513.jpg,middle,center,y,y,y,n,y
나무_11_남_06531.jpg,big,center,y,y,y,n,y
나무_11_남_06559.jpg,big,center,y,y,y,n,y
나무_11_남_06571.jpg,big,center,y,y,y,n,y
나무_11_남_06707.jpg,big,center,y,y,y,n,y
나무_11_남_06713.jpg,big,center,y,y,y,n,y
나무_11_남_06726.jpg,big,center,y,y,y,n,y
나무_11_남_06766.jpg,big,center,y,y,y,n,y
나무_11_남_06768.jpg,middle,right,y,y,y,n,y
나무_11_남_06773.jpg,small,center,y,y,y,n,y
나무_11_남_06788.jpg,middle,center,y,y,y,n,y
나무_11_남_06859.jpg,middle,center,y,y,y,n,y
나무_11_남_06877.jpg,big,center,y,y,y,n,y
나무_11_남_06900.jpg,middle,center,y,y,n,n,y
나무_11_남_06933.jpg,middle,center,y,y,y,y,y
나무_11_남_07106.jpg,middle,center,y,y,n,n,y
나무_11_남_07149.jpg,middle,center,n,y,y,n,y
나무_11_남_07256.jpg,big,center,y,y,y,n,y
나무_11_남_07280.jpg,middle,center,y,y,y,n,y
나무_11_남_07298.jpg,middle,center,y,y,y,n,y
나무_11_남_07309.jpg,middle,center,y,y,n,n,y
나무_11_남_07367.jpg,middle,center,y,y,y,n,y
나무_11_남_07441.jpg,middle,center,y,y,y,n,y
나무_11_남_07510.jpg,big,center,y,y,y,n,y
나무_11_남_07519.jpg,big,center,y,y,y,n,y
나무_11_남_07550.jpg,middle,center,y,y,y,n,y
나무_11_남_07594.jpg,middle,center,y,y,y,n,y
나무_11_남_07641.jpg,middle,center,y,y,y,n,y
나무_11_남_07719.jpg,middle,center,y,y,y,n,y
나무_11_남_07778.jpg,middle,center,y,y,y,n,y
나무_11_남_07863.jpg,middle,center,y,y,y,n,y
나무_11_남_07865.jpg,middle,left,y,y,y,n,y
나무_11_남_07893.jpg,middle,center,y,y,y,y,y
나무_11_남_07988.jpg,middle,center,y,y,y,y,y
나무_11_남_08025.jpg,middle,center,y,y,y,n,y
나무_11_남_08118.jpg,big,center,y,y,y,n,y
나무_11_남_08156.jpg,middle,center,y,y,y,n,y
나무_11_남_08198.jpg,middle,center,y,y,y,n,y
나무_11_남_08204.jpg,middle,left,y,y,y,n,y
나무_11_남_08213.jpg,middle,center,y,y,y,n,y
나무_11_남_08264.jpg,big,center,y,y,n,n,y
나무_11_남_08294.jpg,middle,center,y,y,y,n,y
나무_11_남_08372.jpg,small,center,y,y,y,n,y
나무_11_남_08422.jpg,middle,left,y,y,y,y,y
나무_11_남_08449.jpg,big,center,y,y,y,y,y
나무_11_남_08579.jpg,middle,center,y,y,y,n,y
나무_11_남_08626.jpg,middle,center,y,y,y,n,y
나무_11_남_08690.jpg,middle,center,y,y,y,n,y
나무_11_남_08703.jpg,middle,center,y,y,y,n,y
나무_11_남_08850.jpg,middle,center,y,y,y,n,y
나무_11_남_09046.jpg,middle,center,y,y,y,n,y
나무_11_남_09090.jpg,middle,center,y,y,y,n,y
나무_11_남_09170.jpg,middle,center,y,y,y,n,y
나무_11_남_09182.jpg,middle,center,y,y,y,n,y
나무_11_남_09197.jpg,big,center,y,y,n,y,y
나무_11_남_09210.jpg,big,center,y,y,y,n,y
나무_11_남_09217.jpg,big,center,y,y,y,y,y
나무_11_남_09247.jpg,middle,center,y,y,y,n,y
나무_11_남_09275.jpg,middle,left,y,y,y,n,y
나무_11_남_09293.jpg,middle,center,y,y,y,n,y
나무_11_남_09342.jpg,middle,center,y,y,y,n,y
나무_11_남_09395.jpg,big,center,y,y,y,n,y
나무_11_남_09598.jpg,middle,center,y,y,y,n,y
나무_11_남_09615.jpg,middle,center,y,y,y,y,y
나무_11_남_09655.jpg,middle,center,y,y,y,n,y
나무_11_남_09788.jpg,middle,center,y,y,n,n,y
나무_11_남_09854.jpg,middle,center,y,y,y,n,y
나무_11_남_09867.jpg,middle,left,y,y,y,n,y
나무_11_남_09927.jpg,middle,center,y,y,y,n,y
나무_11_남_09956.jpg,middle,center,y,y,y,n,y
나무_11_남_09959.jpg,big,center,y,y,n,y,y
나무_11_남_09961.jpg,middle,center,y,y,y,n,y
나무_11_남_10088.jpg,big,center,y,y,y,y,y
나무_11_남_10109.jpg,small,center,y,y,y,y,y
나무_11_남_10134.jpg,middle,center,y,y,y,n,y
나무_11_남_10244.jpg,middle,left,y,y,y,n,y
나무_11_남_10307.jpg,middle,center,y,y,y,n,y
나무_11_남_10321.jpg,middle,center,y,y,y,n,y
나무_11_남_10410.jpg,big,center,y,y,y,n,y
나무_11_남_10436.jpg,middle,center,y,y,y,y,y
나무_11_남_10484.jpg,middle,center,y,y,y,y,y
나무_11_남_10577.jpg,small,left,y,y,n,y,y
나무_11_남_10646.jpg,big,center,y,y,y,n,y
나무_11_남_10679.jpg,big,center,y,y,y,n,y
나무_11_남_10787.jpg,big,center,y,y,y,n,y
나무_11_남_10812.jpg,big,center,y,n,n,n,y
나무_11_남_10930.jpg,big,center,y,y,y,y,y
나무_11_남_10975.jpg,middle,center,y,y,y,n,y
나무_11_남_11077.jpg,middle,center,y,y,n,n,y
나무_11_남_11129.jpg,middle,center,y,y,y,y,y
나무_11_남_11183.jpg,middle,center,y,y,y,n,y
나무_11_남_11202.jpg,middle,center,y,y,y,n,y
나무_11_남_11275.jpg,middle,left,y,y,n,n,y
나무_11_남_11296.jpg,big,center,y,y,y,n,y
나무_11_남_11313.jpg,middle,center,y,y,y,n,y
나무_11_남_11456.jpg,middle,center,y,y,y,y,y
나무_11_남_11506.jpg,middle,center,y,y,y,y,y
나무_11_남_11534.jpg,middle,center,y,y,y,n,y
나무_11_남_11566.jpg,middle,center,y,y,y,n,y
나무_11_남_11574.jpg,middle,center,y,y,y,n,y
나무_11_남_11618.jpg,middle,center,y,y,y,n,y
나무_11_남_11682.jpg,middle,center,y,y,y,n,y
나무_11_남_11761.jpg,middle,center,y,y,y,n,y
나무_11_남_11784.jpg,middle,center,y,y,y,n,y
나무_11_남_12025.jpg,small,left,y,y,y,n,y
나무_11_남_12067.jpg,middle,center,y,y,y,n,y
나무_11_남_12089.jpg,middle,center,y,y,y,n,y
나무_11_남_12104.jpg,middle,center,y,y,y,y,y
나무_11_남_12144.jpg,middle,center,y,y,y,n,y
나무_11_남_12189.jpg,middle,center,y,y,y,y,y
나무_11_남_12269.jpg,middle,center,y,y,y,n,y
나무_11_남_12288.jpg,big,center,y,y,y,n,y
나무_11_남_12324.jpg,middle,center,y,y,n,n,y
나무_11_남_12380.jpg,middle,left,y,y,n,n,y
나무_11_남_12562.jpg,big,center,y,y,y,n,y
나무_11_남_12567.jpg,middle,center,y,y,y,n,y
나무_11_남_12587.jpg,middle,center,y,y,y,n,y
나무_11_남_12598.jpg,big,center,y,y,y,n,y
나무_11_남_12889.jpg,middle,center,y,y,y,y,y
나무_11_남_12910.jpg,middle,center,y,y,y,n,y
나무_11_남_12924.jpg,big,left,y,y,y,y,y
나무_11_남_13012.jpg,middle,center,y,y,y,n,y
나무_11_남_13036.jpg,middle,center,y,y,y,n,y
나무_11_남_13057.jpg,middle,center,y,y,y,y,y
나무_11_남_13137.jpg,middle,left,y,y,y,n,y
나무_11_남_13317.jpg,middle,center,y,y,y,n,y
나무_11_남_13358.jpg,middle,center,y,y,y,y,y
나무_11_남_13399.jpg,middle,center,y,y,y,n,y
나무_11_남_13432.jpg,big,center,y,y,y,y,y
나무_11_남_13522.jpg,big,center,y,y,y,y,y
나무_11_남_13548.jpg,big,center,y,y,y,n,y
나무_11_남_13550.jpg,middle,center,y,y,y,y,y
나무_11_남_13663.jpg,big,center,y,y,y,n,y
나무_11_남_13683.jpg,middle,center,y,y,y,y,y
나무_11_남_13799.jpg,middle,center,y,y,y,n,y
나무_11_남_13810.jpg,middle,left,y,y,n,n,y
나무_11_남_13813.jpg,middle,left,y,y,y,n,y
나무_11_남_13826.jpg,middle,center,y,y,y,n,y
나무_11_남_13861.jpg,middle,center,y,y,y,n,y
나무_11_남_13923.jpg,small,center,y,y,y,n,y
나무_11_남_13951.jpg,small,center,y,y,y,n,y
나무_11_남_13959.jpg,big,center,y,y,y,y,y
나무_12_여_00086.jpg,big,center,y,y,y,n,y
나무_12_여_00088.jpg,small,center,y,y,n,n,y
나무_12_여_00203.jpg,big,center,y,y,y,n,y
나무_12_여_00254.jpg,middle,center,y,y,y,n,y
나무_12_여_00360.jpg,middle,center,y,y,y,n,y
나무_12_여_00366.jpg,middle,center,y,y,y,y,y
나무_12_여_00394.jpg,big,center,y,y,y,y,y
나무_12_여_00448.jpg,middle,center,y,y,y,y,y
나무_12_여_00493.jpg,big,center,y,y,y,n,y
나무_12_여_00507.jpg,middle,center,y,y,y,n,y
나무_12_여_00529.jpg,middle,left,y,y,y,y,y
나무_12_여_00582.jpg,middle,center,y,y,y,y,y
나무_12_여_00654.jpg,big,center,y,y,y,y,y
나무_12_여_00689.jpg,middle,center,y,y,y,y,y
나무_12_여_00696.jpg,middle,center,y,y,y,n,y
나무_12_여_00708.jpg,big,center,y,y,y,n,y
나무_12_여_00739.jpg,big,center,y,y,y,y,y
나무_12_여_00965.jpg,middle,center,y,y,y,y,y
나무_12_여_00994.jpg,middle,center,y,y,y,n,y
나무_12_여_01044.jpg,middle,left,y,y,y,n,y
나무_12_여_01048.jpg,middle,left,y,y,n,n,y
나무_12_여_01053.jpg,middle,center,y,y,y,n,y
나무_12_여_01123.jpg,middle,center,y,y,y,n,y
나무_12_여_01174.jpg,middle,left,y,y,y,n,y
나무_12_여_01210.jpg,middle,center,y,y,y,n,y
나무_12_여_01250.jpg,middle,center,y,y,y,y,y
나무_12_여_01318.jpg,middle,center,y,y,y,n,y
나무_12_여_01346.jpg,middle,center,y,y,y,n,y
나무_12_여_01414.jpg,middle,center,y,y,y,y,y
나무_12_여_01423.jpg,middle,center,y,y,y,y,y
나무_12_여_01431.jpg,big,center,y,y,y,y,y
나무_12_여_01446.jpg,middle,center,y,y,y,y,y
나무_12_여_01489.jpg,big,left,y,y,y,n,y
나무_12_여_01521.jpg,big,center,y,y,y,n,y
나무_12_여_01597.jpg,middle,center,y,y,y,n,y
나무_12_여_01623.jpg,middle,center,y,y,y,y,y
나무_12_여_01645.jpg,small,center,y,y,y,n,y
나무_12_여_01653.jpg,middle,center,y,y,y,n,y
나무_12_여_01676.jpg,middle,center,y,y,y,n,y
나무_12_여_01717.jpg,middle,center,y,y,y,y,y
나무_12_여_01732.jpg,middle,center,y,y,y,n,y
나무_12_여_01773.jpg,middle,center,y,y,y,n,y
나무_12_여_01814.jpg,small,center,y,y,y,y,y
나무_12_여_01816.jpg,middle,left,y,y,y,y,y
나무_12_여_01829.jpg,big,center,y,y,y,y,y
나무_12_여_01880.jpg,middle,left,y,y,y,y,y
나무_12_여_01927.jpg,big,left,y,y,y,y,y
나무_12_여_01992.jpg,big,center,y,y,y,n,y
나무_12_여_02079.jpg,big,center,y,y,n,n,y
나무_12_여_02314.jpg,middle,center,y,y,y,n,y
나무_12_여_02328.jpg,big,center,y,y,y,y,y
나무_12_여_02394.jpg,middle,left,y,y,y,n,y
나무_12_여_02400.jpg,big,center,y,y,y,n,y
나무_12_여_02540.jpg,middle,center,y,y,y,n,y
나무_12_여_02546.jpg,big,center,y,y,y,y,y
나무_12_여_02589.jpg,big,center,y,y,y,n,y
나무_12_여_02725.jpg,big,center,y,y,y,n,y
나무_12_여_02778.jpg,middle,left,y,y,y,n,y
나무_12_여_02953.jpg,middle,left,y,y,y,n,y
나무_12_여_02985.jpg,big,center,y,y,y,y,y
나무_12_여_03004.jpg,big,center,y,y,y,y,y
나무_12_여_03075.jpg,middle,center,y,y,y,n,y
나무_12_여_03155.jpg,middle,center,y,y,y,n,y
나무_12_여_03236.jpg,middle,center,y,y,y,y,y
나무_12_여_03241.jpg,big,center,y,y,y,y,y
나무_12_여_03262.jpg,middle,center,y,y,y,n,y
나무_12_여_03326.jpg,big,center,y,y,y,n,y
나무_12_여_03423.jpg,middle,center,y,y,y,n,y
나무_12_여_03429.jpg,middle,left,y,y,y,y,y
나무_12_여_03456.jpg,big,center,y,y,y,n,y
나무_12_여_03487.jpg,middle,center,y,y,y,y,y
나무_12_여_03534.jpg,big,center,y,y,y,n,y
나무_12_여_03670.jpg,middle,center,y,y,y,n,y
나무_12_여_03857.jpg,middle,center,y,y,y,n,y
나무_12_여_03866.jpg,middle,center,y,y,y,n,y
나무_12_여_03879.jpg,middle,left,y,y,y,n,y
나무_12_여_03902.jpg,middle,center,y,y,y,y,y
나무_12_여_03917.jpg,middle,center,y,y,y,n,y
나무_12_여_03921.jpg,big,center,y,y,y,y,y
나무_12_여_03978.jpg,middle,center,y,y,y,y,y
나무_12_여_03996.jpg,middle,center,y,y,y,y,y
